path,id,relpath,num_frames,height,width,aspect_ratio,fps,resolution,aes,flow,ocr,audio_path,audio_id,audio_fps,video_text,audio_text,text,cat0_ind,cat0_title,cat1_ind,cat1_title,cat2_ind,cat2_title,cat3_ind,cat3_title,cat4_ind,cat4_title
../../datasets/JavisBench/data/youtube_clip_a2WAs26nPUw_scene-13.mp4,a2WAs26nPUw_scene-13,a2WAs26nPUw_scene-13.mp4,55,240.0,426.0,0.5633802816901409,24.0,102240.0,4.728874206542969,7.132774353027344,0.0,../../datasets/JavisBench/data/youtube_clip_a2WAs26nPUw_scene-13.wav,a2WAs26nPUw_scene-13,16000,"A close-up of a person's hands working on a small clay object. The hands are using a thin metal tool to shape the clay. The clay object is being molded into a form that resembles a door handle. The background is a plain, light-colored surface.",There is music playing in the background throughout the video.,"A close-up of a person's hands working on a small clay object, shaping it into a form that resembles a door handle with a thin metal tool. Music plays in the background. The background is a plain, light-colored surface.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_TWXBHiCvWVk_scene-10.mp4,TWXBHiCvWVk_scene-10,TWXBHiCvWVk_scene-10.mp4,87,240.0,426.0,0.5633802816901409,24.0,102240.0,4.643098831176758,6.038456439971924,0.0,../../datasets/JavisBench/data/youtube_clip_TWXBHiCvWVk_scene-10.wav,TWXBHiCvWVk_scene-10,16000,A woman with long hair is standing by a body of water. There are two pelicans swimming in the water. The water is calm and there are some birds in the distance.,There is music playing in the background.,"A woman with long hair is standing by a calm body of water where two pelicans are swimming. Some birds are visible in the distance, and soft music plays in the background.",0,Natural Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_53i7e9EJDJc_scene-3.mp4,53i7e9EJDJc_scene-3,53i7e9EJDJc_scene-3.mp4,57,240.0,426.0,0.5633802816901409,24.0,102240.0,4.673909187316895,23.37820053100586,0.0,../../datasets/JavisBench/data/youtube_clip_53i7e9EJDJc_scene-3.wav,53i7e9EJDJc_scene-3,16000,"The video shows a dark, futuristic corridor with red and blue lighting. There are glass walls and a central red square light at the end of the corridor. The corridor seems to be part of a high - tech facility or spaceship.","There is a soft, ambient music playing in the background.","A dark, futuristic corridor with red and blue lighting stretches out, featuring glass walls and a central red square light at the end. Soft ambient music plays in the background.",4,Virtual Scenario,2,3D Animation,3,Musical Sounds,1,Sequential Events,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_q38X-wjeS_Q_scene-0.mp4,q38X-wjeS_Q_scene-0,q38X-wjeS_Q_scene-0.mp4,83,240.0,426.0,0.5633802816901409,24.0,102240.0,4.60640287399292,15.154640197753906,0.0,../../datasets/JavisBench/data/youtube_clip_q38X-wjeS_Q_scene-0.wav,q38X-wjeS_Q_scene-0,16000,"There is a small child in a red dress standing in a grassy area. The child is holding a flagpole with a flag on it. There are also some objects in the foreground that are out of focus, like a white box and some round, transparent objects.",There is music playing in the background.,"A small child in a red dress stands in a grassy area, holding a flagpole with a flag on it. In the foreground, there are some out-of-focus objects such as a white box and some round, transparent items. Music plays in the background.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,"1,2","Multiple Subjects,Off-screen Sound"
../../datasets/JavisBench/data/youtube_clip_1k6fOnKeFmE_scene-0.mp4,1k6fOnKeFmE_scene-0,1k6fOnKeFmE_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.855464935302734,5.345855236053467,0.0,../../datasets/JavisBench/data/youtube_clip_1k6fOnKeFmE_scene-0.wav,1k6fOnKeFmE_scene-0,16000,"The video shows a small wooden cabin in a forested area. It's a rainy day, and the cabin is surrounded by trees. The cabin has a sloped roof with a chimney, and there's a path leading up to it. The forest in the background is dense, with tall trees partially obscured by mist or fog.","There is the sound of rain falling heavily, with the sound of water hitting the ground and possibly the cabin roof. There are also sounds of thunder in the distance.","A small wooden cabin is shown in a forested area on a rainy day. The cabin is surrounded by tall trees, and there's a path leading up to it. The forest in the background is dense and partially obscured by mist or fog. The sound of heavy rain can be heard, along with the distant rumble of thunder.",0,Natural Scenario,0,Camera Shooting,0,Ambient Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_VZrtOXGfrNo_scene-3.mp4,VZrtOXGfrNo_scene-3,VZrtOXGfrNo_scene-3.mp4,148,240.0,426.0,0.5633802816901409,24.0,102240.0,4.679340362548828,4.1123809814453125,0.0,../../datasets/JavisBench/data/youtube_clip_VZrtOXGfrNo_scene-3.wav,VZrtOXGfrNo_scene-3,16000,A woman in a light-colored dress is petting a white horse in a fenced area with trees in the background. The horse has a calm expression and is standing still as the woman strokes its head.,The sound of a horse neighing and birds chirping in the background.,"A woman in a light-colored dress is petting a white horse in a fenced area with trees in the background. The horse has a calm expression and is standing still as the woman strokes its head, while the sound of birds chirping and the horse neighing can be heard in the background.",0,Natural Scenario,0,Camera Shooting,"0,1","Ambient Sounds,Biological Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_6fD-ftcwx2Q_scene-0.mp4,6fD-ftcwx2Q_scene-0,6fD-ftcwx2Q_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.667724132537842,1.088149905204773,0.0,../../datasets/JavisBench/data/youtube_clip_6fD-ftcwx2Q_scene-0.wav,6fD-ftcwx2Q_scene-0,16000,"A large construction crane is shown. It has a long, cylindrical object attached to it, which seems to be a drill or some kind of construction tool. The crane is positioned on a sandy ground, and there are some buildings and power lines in the background. The sky is clear and blue.","There are sounds of metal clanking and banging, which could be the crane or the construction tool in action.","A large construction crane is shown with a long, cylindrical object attached to it, which appears to be a drill or similar construction tool. Metal clanking and banging can be heard as the crane and the tool are in use. The crane is positioned on sandy ground, with buildings and power lines visible in the background, and the sky is clear and blue.",3,Industrial Scenario,0,Camera Shooting,2,Mechanical Sounds,0,Single Event,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_CQXsVqRV7-M_scene-0.mp4,CQXsVqRV7-M_scene-0,CQXsVqRV7-M_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.850483417510986,0.3214091360569,0.0,../../datasets/JavisBench/data/youtube_clip_CQXsVqRV7-M_scene-0.wav,CQXsVqRV7-M_scene-0,16000,A cartoon mouse is peeking out from behind a gift box. There's a large purple Christmas ornament hanging from a tree branch. The mouse looks up at the ornament and then jumps back in surprise. The background shows a decorated Christmas tree with lights and other ornaments. There are also some wrapped presents on the floor.,Upbeat Christmas music playing in the background.,"A cartoon mouse is peeking out from behind a gift box. There's a large purple Christmas ornament hanging from a tree branch. The mouse looks up at the ornament and then jumps back in surprise. The background shows a decorated Christmas tree with lights and other ornaments, and upbeat Christmas music is playing in the background. There are also some wrapped presents on the floor.",2,Living Scenario,1,2D Animation,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_bLU-0Uci9uc_scene-4.mp4,bLU-0Uci9uc_scene-4,bLU-0Uci9uc_scene-4.mp4,123,240.0,426.0,0.5633802816901409,24.0,102240.0,4.874893665313721,0.3298702239990234,0.0,../../datasets/JavisBench/data/youtube_clip_bLU-0Uci9uc_scene-4.wav,bLU-0Uci9uc_scene-4,16000,"A large stadium filled with a sea of people. The crowd is holding up their phones with lights on, creating a sea of lights. There's a stage in the center with a performer on it, and a large screen showing the performer. The stage has some equipment and a piano on it.",A loud and continuous crowd cheering sound.,"A large stadium filled with a sea of people holding up their phones with lights on, creating a vibrant sea of lights. The crowd is cheering loudly as a performer takes the stage, accompanied by a large screen displaying their performance. The stage is equipped with various instruments, including a piano.",1,Urban Scenario,0,Camera Shooting,"0,1","Ambient Sounds,Biological Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_p8qd_yeUS6Y_scene-20.mp4,p8qd_yeUS6Y_scene-20,p8qd_yeUS6Y_scene-20.mp4,81,240.0,426.0,0.5633802816901409,24.0,102240.0,5.406859397888184,18.1033992767334,4.0,../../datasets/JavisBench/data/youtube_clip_p8qd_yeUS6Y_scene-20.wav,p8qd_yeUS6Y_scene-20,16000,"The video shows an office setting. There are desks arranged in rows, some with chairs. The floor has a patterned carpet. There are two people in the office, one walking towards the left side of the frame and the other sitting at a desk. The office has large windows that let in natural light, and there are some signs on the walls, one of which says ""Conference Room"". The overall atmosphere seems calm and professional.",There is music playing in the background of the video.,"An office setting with desks arranged in rows and a patterned carpet on the floor. One person is walking towards the left side of the frame while another sits at a desk. Large windows let in natural light, and there are signs on the walls, including one that says ""Conference Room. Music plays in the background, adding to the calm and professional atmosphere.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_7HKAYr47V9E_scene-3.mp4,7HKAYr47V9E_scene-3,7HKAYr47V9E_scene-3.mp4,119,240.0,426.0,0.5633802816901409,24.0,102240.0,5.455344676971436,0.8513479828834534,0.0,../../datasets/JavisBench/data/youtube_clip_7HKAYr47V9E_scene-3.wav,7HKAYr47V9E_scene-3,16000,"A man in a suit is playing a cello on a stage. He is sitting and holding the cello between his legs. In the background, there is another person playing a piano. The stage is dimly lit with some light coming from above. The man playing the cello has a focused expression on his face.","There is music playing, which is the sound of the cello and the piano. The music is likely classical or orchestral in nature.","A man in a suit is playing a cello on a stage, sitting and holding the cello between his legs. In the background, another person plays a piano. The stage is dimly lit with light coming from above, and the man playing the cello has a focused expression on his face. Classical music fills the air as the cello and piano harmonize.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_AwsRLLSQlF0_scene-11.mp4,AwsRLLSQlF0_scene-11,AwsRLLSQlF0_scene-11.mp4,60,240.0,426.0,0.5633802816901409,24.0,102240.0,5.310649871826172,4.729318618774414,0.0,../../datasets/JavisBench/data/youtube_clip_AwsRLLSQlF0_scene-11.wav,AwsRLLSQlF0_scene-11,16000,"A woman in a white dress is twirling on stone steps in front of an old, weathered building with arched doorways and windows. A man in a white shirt is standing on the steps watching her.",There is music playing in the background.,"A woman in a white dress is twirling on stone steps in front of an old, weathered building with arched doorways and windows. Music plays in the background as a man in a white shirt watches from the steps.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_eGsGPMPdxgk_scene-0.mp4,eGsGPMPdxgk_scene-0,eGsGPMPdxgk_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,6.136171340942383,0.1030477806925773,0.0,../../datasets/JavisBench/data/youtube_clip_eGsGPMPdxgk_scene-0.wav,eGsGPMPdxgk_scene-0,16000,"The video shows a cozy indoor scene. There's a fireplace with a roaring fire on the left side, and a large window in the center. Through the window, you can see a night sky filled with stars and the Milky Way. There are trees outside, and the room has a bookshelf filled with books on the left. In front of the window, there's a small table with a lamp and some books, and a sofa on the right side of the room. The room is dimly lit, mainly by the fire and the lamp.",The sound of a fire crackling and burning is heard throughout the video.,"A cozy indoor setting features a fireplace with a roaring fire on the left side and a large window in the center. Through the window, a night sky filled with stars and the Milky Way is visible, along with trees outside. A bookshelf filled with books is on the left, and in front of the window, there's a small table with a lamp and some books. A sofa is situated on the right side of the room. The room is dimly lit by the fire and the lamp, and the sound of the fire crackling fills the space.",2,Living Scenario,0,Camera Shooting,0,Ambient Sounds,0,Single Event,0,Single Subject
